id,truncated,favorite_count,retweet_count,author_followers_count,author_listed_count,author_lang,author_statuses_count,author_friends_count,author_favourites_count,author_location,hashtag_indices,hashtags,lang,created_at,place,text,sentiment_polarity,sentiment_subjectivity
0,False,4916,0,2412,1406,,117441,4234,31348,"Los Angeles, CA",[50],['Binance'],en,2021-04-12 16:48:10,,RT @binance: Introducing tradable stock tokens on #Binance! . . Trade digital tokens that represent fully backed shares of equity stock.. . Fir…,0.0,0.0
1,False,0,0,206,0,,373,536,251,Republic of the Philippines,[],[],en,2021-04-12 16:48:11,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/Yx7EzBVXTB,0.875,0.6
2,False,6,0,723,11,,16914,631,34140,"iPhone: 42.522034,-70.969131",[],[],en,2021-04-12 16:48:12,,RT @AzBiltmore: Calling All Arizona Tesla Owners &amp; Enthusiasts!. Join the monthly meet-up Sun  April 25th at 12PM MST  @BiltmoreFP  Supercha…,0.0,0.0
3,False,14,0,1925,226,,373405,2125,7953,Vancouver and London,[],[],en,2021-04-12 16:48:12,,RT @ElectrekCo: Tesla (TSLA) now has crypto stock token by Binance to buy fractional shares https://t.co/uwH7uOyO73 by @fredericlambert,0.0,0.0
4,True,0,0,13,0,,1234,120,159,,[],[],de,2021-04-12 16:48:13,,@petercockroach @elonmusk Sind Verträge in USA 🇺🇸 nicht von beiden Seiten einzuhalten?. Oder sind nur sie verpflicht… https://t.co/8ZARS9yShR,0.0,0.0
5,False,2,0,210,3,,19200,1287,5332,Big Island of Hawaii,[],[],en,2021-04-12 16:48:13,,RT @Dope007: Curacao already supplied multiple mysterious buy orders.... $tsla $tslaq https://t.co/k52kyYX0t0,0.0,0.5
6,False,0,0,69,0,,21,488,1899,Private,[],[],en,2021-04-12 16:48:14,,@Jedi_ant I’m all in on Tesla long here.,-0.05,0.4
7,False,0,0,2999,81,,43940,2,0,,[],[],en,2021-04-12 16:48:14,,Tesla hikes solar roof price on contracts signed over a year ago https://t.co/S1URdIVOWO (https://t.co/8lfBXjk9Fo),0.0,0.0
8,False,0,0,154,0,,83,335,192,,[],[],tr,2021-04-12 16:48:16,,@ProfesorTurkmen Binance'nin hisse senedi alım satımına girmesine yorumunuz nedir? $Tesla,0.0,0.0
9,False,0,1,2,0,,87,27,159,,[],[],en,2021-04-12 16:48:16,,@CryptoWhale What do you think of stock tokens? Binance has listed tesla token? The bubble of the bubble?,0.0,0.0
10,True,0,1,4,0,,4,106,3,,[],[],en,2021-04-12 16:48:17,,@IntuitEcon @AquaBountyFarms Very interesting company! Do you have a PT? Presumably they haven't been profitable un… https://t.co/8PzfbMadal,0.812,0.65
11,False,2394,0,34,3,,346,504,254,"Morelos, México",[],[],en,2021-04-12 16:48:18,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
12,True,0,0,4,0,,165,13,0,,[],[],en,2021-04-12 16:48:19,,@binance @Tesla Waiting to read your post about token $CUE. This product @Cueprotocol - society driven protocol wit… https://t.co/IJCd1wHOLo,0.0,0.0
13,False,199,0,890,0,,6965,1217,10039,2022🤯,[],[],fr,2021-04-12 16:48:20,,RT @TeufeurSoff: PTDR JVAIS FAIRE UN COVERING TEUF DESSUS VA FALLOLIR ASSUMER HAHAHAHAHA,0.2,0.6
14,False,2,0,558,0,,5465,499,6320,London,[],[],en,2021-04-12 16:48:21,,RT @cryptoluwa: everyone that’s excited about the Binance news about Tesla  you probably haven’t heard of @mirror_protocol. You can already…,0.375,0.75
15,False,2394,0,3,2,,10803,76,14067,,[],[],en,2021-04-12 16:48:22,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
16,False,1412,0,34,3,,346,504,254,"Morelos, México",[13],['Binance'],en,2021-04-12 16:48:22,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
17,False,2,0,2940,824,,512812,5002,374553,Global.,"[61, 95]","['rEVolution', 'Copper']",en,2021-04-12 16:48:22,,RT @TNR_Gold: We have discussed with you in-depth that Tesla #rEVolution has already propelled #Copper into the powerful Golden Cross &amp; the…,0.2,0.5
18,False,1638,0,890,0,,6965,1217,10039,2022🤯,[],[],fr,2021-04-12 16:48:24,,RT @TeufeurSoff: Bon  le budget est passé de 20k à 40k.. . Une tesla? https://t.co/IYzGz0f3YI,0.0,0.0
19,True,0,0,21,0,,538,83,356,,[],[],en,2021-04-12 16:48:26,,@GordonJohnson19 @chamath So we agree that they claim to be trying to domesticate the battery supply chain? That's… https://t.co/gaQa0c9hzC,0.0,0.0
20,True,1,3,19292,61,,66122,576,2839,Singapore,[],[],en,2021-04-12 16:48:27,,New @YoutubeMhero1 Upload!. . Logbait tesla Electro Spirit deck 👈 6600 planclash14 clash Royale. . feat. @plianclish. . D… https://t.co/p4zKOcwrRF,0.17,0.455
21,False,194,0,585,24,,202161,545,75,"Bordeaux, France",[],[],en,2021-04-12 16:48:28,,RT @TheBlock__: Binance launches tokenized stock trading  starts with Tesla (via @Yogita_Khatri5). https://t.co/FT9OxJpxSD,0.0,0.0
22,False,11350,0,22,0,,185,35,424,,[60],['ineedatesla'],en,2021-04-12 16:48:28,,RT @Saweetie: My Tesla giveaway is still booming! 😛 Hashtag #ineedatesla and show me what car you gone be turning in when you win. I’ll be…,0.8,0.4
23,False,1,0,298,7,,13981,3277,294,"City of London, London",[],[],en,2021-04-12 16:48:29,,RT @FloLake: Tesla Slams Into Parked Cars  Miramar Home in Early Morning Accident: Police https://t.co/yAY1juXHF1,0.1,0.3
24,False,0,0,2,0,,15,5,69,"England, United Kingdom",[],[],en,2021-04-12 16:48:30,,@elongateog is a cryptocurrency dedicated to charitable giving! I just entered to win a TESLA MODEL 3 from ElonGate! https://t.co/1l26D18OPI,0.875,0.6
25,False,2,0,13,0,,225,89,1027,,[],[],pt,2021-04-12 16:48:31,,RT @portaldobitcoin: Disrupção que chama? . https://t.co/ktpHp4YnX3,0.0,0.0
26,False,2,0,2940,824,,512812,5002,374553,Global.,"[92, 108]","['TNRGold', 'LosAzules']",en,2021-04-12 16:48:31,,RT @TNR_Gold: It is important to note for all calculations of the potential valuations that #TNRGold $TNR.v #LosAzules NSR Royalty does not…,0.2,1.0
27,False,2394,0,78,6,,5204,182,5037,,[],[],en,2021-04-12 16:48:33,,RT @cz_binance: Thanks to @elonmusk for bringing crypto to Tesla  so we're bringing Tesla to crypto.,0.2,0.2
28,True,0,0,11,0,,169,140,14,"California, USA",[],[],en,2021-04-12 16:48:33,,@binance @Tesla Is your Bitcoin wallet 0.00000?  I promise 0.080300 daily without sending money to anyone  ask me h… https://t.co/E439R0tm86,0.0,0.0
29,False,0,0,0,0,,39,1,30,,[],[],en,2021-04-12 16:48:33,,@nikolamotor Let Tesla buy you out. Investors need their money back!!,0.0,0.0
30,False,0,0,5,0,,359,26,65,,[],[],en,2021-04-12 16:48:34,,@binance @Tesla Well  how about $GME ? :D,1.0,1.0
31,False,0,0,754,10,,103847,956,336957,,[],[],und,2021-04-12 16:48:35,,@BewareNyx https://t.co/Qc9yQSSDt2,0.0,0.0
32,True,0,0,388,1,,2743,624,5578,Toronto,[],[],en,2021-04-12 16:48:36,,@elonmusk @autocatalytics Just when I was considering buying a @Tesla   you tweet this nonsense and make me remembe… https://t.co/bylP6opMcw,0.0,0.0
33,True,0,1,340,8,,1096,627,3216,"Bellevue, WA",[],[],en,2021-04-12 16:48:37,,"😬 good or bad idea?. ""Binance's service follows traditional market hrs. Tesla's stock token  for instance  will foll… https://t.co/bQj2eAA9Et",0.0,0.672
34,False,0,0,30,0,,228,259,93,,"[29, 77]","['tesla', 'Tokenization']",en,2021-04-12 16:48:38,,So excited for the launch of #tesla tradable stock tokens on binance today.  #Tokenization is  the engine of the new economy.,0.256,0.602
35,False,1,0,210,3,,19200,1287,5332,Big Island of Hawaii,[],[],en,2021-04-12 16:48:39,,RT @ParadiseTrader3: Well  let's see if the new sheriffs and deputies in the SEC are going to do something about Musk's loose lips back in…,-0.01,0.331
36,False,922,0,109,0,,4248,373,58212,,[],[],en,2021-04-12 16:48:39,,RT @ValaAfshar: My proceeds from PayPal were $180m. I put $100m in SpaceX  $70m in Tesla and $10m in Solar City. . . I had to borrow money fo…,0.0,0.0
37,False,0,0,2915,3,,20998,3005,92917,New York,[],[],en,2021-04-12 16:48:40,,How Tesla’s Battery Mastermind Is Tackling EV's Biggest Problem https://t.co/Y8zk47AU1I via @YouTube,0.0,0.0
38,False,2,0,25284,3,,71373,25209,48629,@ The Range,[],[],en,2021-04-12 16:48:41,,RT @BookerSparticus: The Peoples Billionaire Oligarch @elonmusk He is all common sense Americans have.  Thankfully.,-0.3,0.5
39,False,0,0,760,3,,1901,744,1705,"Gujrat ,Pakistan",[0],['TESLA'],und,2021-04-12 16:48:41,,#TESLA https://t.co/VILx67XsEY,0.0,0.0
40,False,0,0,19,2,,5253,4,276,Global ,[],[],en,2021-04-12 16:48:42,,Tesla (TSLA) now has crypto stock token by Binance to buy fractional shares https://t.co/qdRNAXB1SG,0.0,0.0
41,False,0,0,830,0,,110,151,43,,[],[],it,2021-04-12 16:48:43,,@binance @Tesla $CLO Callisto,0.0,0.0
42,False,0,1,288,8,,14856,991,7105,Avellaneda. Buenos Aires.,[],[],es,2021-04-12 16:48:43,,@jmtruffa Es tremendo todo el ecosistema que armo Binance. Casi que se comio a ETH. https://t.co/fMnuAh7j8E,0.0,0.0
43,False,1,0,155,6,,34516,19,211,,"[17, 26, 35, 51]","['Markets', 'Binance', 'BinanceUSDBUSD', 'BUSDUSD']",en,2021-04-12 16:48:45,,RT @roccodallas: #Markets #Binance #BinanceUSDBUSD #BUSDUSD Binance Launches Stock Tokens  Starting With Tesla https://t.co/IQzrTFRBuH http…,0.0,0.1
44,False,0,0,4,0,,75,71,93,,"[16, 27]","['SAFEMOON', 'elongate']",und,2021-04-12 16:48:45,,@binance @Tesla #SAFEMOON . #elongate,0.0,0.0
45,True,0,0,325,0,,12798,2119,132490,,[],[],en,2021-04-12 16:48:46,,@Jonatha26139035 @bexone @GordonJohnson19 @mickakers @ShortingIsFun @Tesla @boringcompany That’s not mutually exclu… https://t.co/Wpt43gYLQU,0.0,0.0
46,False,690,0,643,14,,36705,174,33352,,[],[],en,2021-04-12 16:48:46,,RT @cz_binance: Trade stock tokens like $TSLA on @Binance  with zero-commission. https://t.co/vnhhFYKHVf,0.0,0.0
47,False,1412,0,78,6,,5204,182,5037,,[13],['Binance'],en,2021-04-12 16:48:47,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
48,False,46,0,1420,358,,50561,1051,66012,,[],[],en,2021-04-12 16:48:48,,RT @HawaiiFive0day: Published some research from about a year ago: “ELECTRIC CHROME: Exploiting CVE-2020-6418 on @Tesla Model 3”  with spec…,0.0,0.0
49,False,356,0,23,0,,302,39,356,,[],[],ja,2021-04-12 16:48:50,,RT @jk5ss: バイナンス爆上げありがとうございます！. . またまた資産が数十億増えました🤫. お金があるところにお金は集まって来ます。,0.0,0.0
50,False,4,0,32,0,,1134,25,5947,United Kingdom,[],[],en,2021-04-12 16:48:50,,RT @ray4tesla: This policy targets all foreign companies collecting data in China  not just Tesla. Apple and Microsoft have been storing da…,-0.125,0.125
51,False,1412,0,807,3,,21238,670,4310,Ghana,[13],['Binance'],en,2021-04-12 16:48:51,,RT @binance: #Binance just listed the @Tesla $TSLA stock token.. . Which stock token should we list next? ⬇️,0.0,0.0
52,False,0,2,10,0,,1,104,13,,[],[],und,2021-04-12 16:48:53,,@binance @Tesla @binance @Tesla . . @safemoon and @Free,0.4,0.8
53,False,0,0,565,0,,9613,474,32688,"İstanbul, Türkiye",[],[],tr,2021-04-12 16:48:55,,@misscryptolady @TehHodlMaster @yasinaktimur @binance @cz_binance @Binance_Turkish Merhaba tesla tokeni hangi borsadan alınabiliyor,0.0,0.0
